"ID";"Geslacht";"LeeftijdOp31December";"Perioden";"Overledenen_1"
"2991";"1100";"53950";"1998W148";"     984"
"2992";"1100";"53950";"1998W149";"    1019"
"2993";"1100";"53950";"1998W150";"    1056"
"2994";"1100";"53950";"1998W151";"    1040"
"2995";"1100";"53950";"1998W152";"    1002"
"2996";"1100";"53950";"1998W153";"     587"
"2997";"1100";"53950";"1998JJ00";"   47865"
"2998";"1100";"53950";"1999X000";"     410"
"2999";"1100";"53950";"1999W101";"     965"
"3000";"1100";"53950";"1999W102";"     981"
"3001";"1100";"53950";"1999W103";"     949"
"3002";"1100";"53950";"1999W104";"    1024"
"3003";"1100";"53950";"1999W105";"     988"
"3004";"1100";"53950";"1999W106";"    1062"
"3005";"1100";"53950";"1999W107";"    1094"
"3006";"1100";"53950";"1999W108";"    1016"
"3007";"1100";"53950";"1999W109";"    1113"
"3008";"1100";"53950";"1999W110";"    1019"
"3009";"1100";"53950";"1999W111";"     949"
"3010";"1100";"53950";"1999W112";"     948"
"3011";"1100";"53950";"1999W113";"     906"
"3012";"1100";"53950";"1999W114";"     930"
"3013";"1100";"53950";"1999W115";"     899"
"3014";"1100";"53950";"1999W116";"     954"
"3015";"1100";"53950";"1999W117";"     926"
"3016";"1100";"53950";"1999W118";"     969"
"3017";"1100";"53950";"1999W119";"     832"
"3018";"1100";"53950";"1999W120";"     881"
"3019";"1100";"53950";"1999W121";"     908"
"3020";"1100";"53950";"1999W122";"     886"
"3021";"1100";"53950";"1999W123";"     900"
"3022";"1100";"53950";"1999W124";"     928"
"3023";"1100";"53950";"1999W125";"     898"
"3024";"1100";"53950";"1999W126";"     911"
"3025";"1100";"53950";"1999W127";"     840"
"3026";"1100";"53950";"1999W128";"     904"
"3027";"1100";"53950";"1999W129";"     879"
"3028";"1100";"53950";"1999W130";"     835"
"3029";"1100";"53950";"1999W131";"     919"
"3030";"1100";"53950";"1999W132";"     824"
"3031";"1100";"53950";"1999W133";"     866"
"3032";"1100";"53950";"1999W134";"     873"
"3033";"1100";"53950";"1999W135";"     871"
"3034";"1100";"53950";"1999W136";"     883"
"3035";"1100";"53950";"1999W137";"     847"
"3036";"1100";"53950";"1999W138";"     880"
"3037";"1100";"53950";"1999W139";"     909"
"3038";"1100";"53950";"1999W140";"     845"
"3039";"1100";"53950";"1999W141";"     873"
"3040";"1100";"53950";"1999W142";"     963"
"3041";"1100";"53950";"1999W143";"     942"
"3042";"1100";"53950";"1999W144";"     924"
"3043";"1100";"53950";"1999W145";"     936"
"3044";"1100";"53950";"1999W146";"     938"
"3045";"1100";"53950";"1999W147";"     924"
"3046";"1100";"53950";"1999W148";"     953"
"3047";"1100";"53950";"1999W149";"     958"
"3048";"1100";"53950";"1999W150";"    1022"
"3049";"1100";"53950";"1999W151";"    1064"
"3050";"1100";"53950";"1999W152";"     811"
"3051";"1100";"53950";"1999JJ00";"   48729"
"3052";"1100";"53950";"2000X000";"     301"
"3053";"1100";"53950";"2000W101";"    1071"
"3054";"1100";"53950";"2000W102";"    1109"
"3055";"1100";"53950";"2000W103";"     994"
"3056";"1100";"53950";"2000W104";"    1038"
"3057";"1100";"53950";"2000W105";"     971"
"3058";"1100";"53950";"2000W106";"     922"
"3059";"1100";"53950";"2000W107";"     960"
"3060";"1100";"53950";"2000W108";"     924"
"3061";"1100";"53950";"2000W109";"     891"
"3062";"1100";"53950";"2000W110";"     894"
"3063";"1100";"53950";"2000W111";"     887"
"3064";"1100";"53950";"2000W112";"     837"
"3065";"1100";"53950";"2000W113";"     851"
"3066";"1100";"53950";"2000W114";"     879"
"3067";"1100";"53950";"2000W115";"     913"
"3068";"1100";"53950";"2000W116";"     882"
"3069";"1100";"53950";"2000W117";"     902"
"3070";"1100";"53950";"2000W118";"     869"
"3071";"1100";"53950";"2000W119";"     909"
"3072";"1100";"53950";"2000W120";"     888"
"3073";"1100";"53950";"2000W121";"     858"
"3074";"1100";"53950";"2000W122";"     864"
"3075";"1100";"53950";"2000W123";"     845"
"3076";"1100";"53950";"2000W124";"     821"
"3077";"1100";"53950";"2000W125";"     955"
"3078";"1100";"53950";"2000W126";"     888"
"3079";"1100";"53950";"2000W127";"     913"
"3080";"1100";"53950";"2000W128";"     870"
"3081";"1100";"53950";"2000W129";"     836"
"3082";"1100";"53950";"2000W130";"     928"
"3083";"1100";"53950";"2000W131";"     828"
"3084";"1100";"53950";"2000W132";"     825"
"3085";"1100";"53950";"2000W133";"     880"
"3086";"1100";"53950";"2000W134";"     812"
"3087";"1100";"53950";"2000W135";"     836"
"3088";"1100";"53950";"2000W136";"     853"
"3089";"1100";"53950";"2000W137";"     844"
"3090";"1100";"53950";"2000W138";"     884"
"3091";"1100";"53950";"2000W139";"     879"
"3092";"1100";"53950";"2000W140";"     892"
"3093";"1100";"53950";"2000W141";"     916"
"3094";"1100";"53950";"2000W142";"     894"
"3095";"1100";"53950";"2000W143";"     973"
"3096";"1100";"53950";"2000W144";"     944"
"3097";"1100";"53950";"2000W145";"     889"
"3098";"1100";"53950";"2000W146";"     918"
"3099";"1100";"53950";"2000W147";"     920"
"3100";"1100";"53950";"2000W148";"     995"
"3101";"1100";"53950";"2000W149";"     959"
"3102";"1100";"53950";"2000W150";"     978"
"3103";"1100";"53950";"2000W151";"     991"
"3104";"1100";"53950";"2000W152";"    1011"
"3105";"1100";"53950";"2000JJ00";"   47591"
"3106";"1100";"53950";"2001W101";"     987"
"3107";"1100";"53950";"2001W102";"     889"
"3108";"1100";"53950";"2001W103";"     896"
"3109";"1100";"53950";"2001W104";"     978"
"3110";"1100";"53950";"2001W105";"     977"
"3111";"1100";"53950";"2001W106";"     964"
"3112";"1100";"53950";"2001W107";"     918"
"3113";"1100";"53950";"2001W108";"     892"
"3114";"1100";"53950";"2001W109";"     928"
"3115";"1100";"53950";"2001W110";"     998"
"3116";"1100";"53950";"2001W111";"     968"
"3117";"1100";"53950";"2001W112";"     888"
"3118";"1100";"53950";"2001W113";"     905"
"3119";"1100";"53950";"2001W114";"     937"
"3120";"1100";"53950";"2001W115";"     905"
"3121";"1100";"53950";"2001W116";"     873"
"3122";"1100";"53950";"2001W117";"     908"
"3123";"1100";"53950";"2001W118";"     915"
"3124";"1100";"53950";"2001W119";"     893"
"3125";"1100";"53950";"2001W120";"     902"
"3126";"1100";"53950";"2001W121";"     901"
"3127";"1100";"53950";"2001W122";"     931"
"3128";"1100";"53950";"2001W123";"     880"
"3129";"1100";"53950";"2001W124";"     914"
"3130";"1100";"53950";"2001W125";"     871"
"3131";"1100";"53950";"2001W126";"     913"
"3132";"1100";"53950";"2001W127";"     909"
"3133";"1100";"53950";"2001W128";"     819"
"3134";"1100";"53950";"2001W129";"     774"
"3135";"1100";"53950";"2001W130";"     848"
"3136";"1100";"53950";"2001W131";"     837"
"3137";"1100";"53950";"2001W132";"     808"
"3138";"1100";"53950";"2001W133";"     801"
"3139";"1100";"53950";"2001W134";"     914"
"3140";"1100";"53950";"2001W135";"     795"
"3141";"1100";"53950";"2001W136";"     806"
"3142";"1100";"53950";"2001W137";"     808"
"3143";"1100";"53950";"2001W138";"     880"
"3144";"1100";"53950";"2001W139";"     879"
"3145";"1100";"53950";"2001W140";"     868"
"3146";"1100";"53950";"2001W141";"     926"
"3147";"1100";"53950";"2001W142";"     969"
"3148";"1100";"53950";"2001W143";"     821"
"3149";"1100";"53950";"2001W144";"     837"
"3150";"1100";"53950";"2001W145";"     862"
"3151";"1100";"53950";"2001W146";"     928"
"3152";"1100";"53950";"2001W147";"     963"
"3153";"1100";"53950";"2001W148";"     980"
"3154";"1100";"53950";"2001W149";"     976"
"3155";"1100";"53950";"2001W150";"     968"
"3156";"1100";"53950";"2001W151";"    1063"
"3157";"1100";"53950";"2001W152";"     944"
"3158";"1100";"53950";"2001W153";"     155"
"3159";"1100";"53950";"2001JJ00";"   47069"
"3160";"1100";"53950";"2002W101";"     800"
"3161";"1100";"53950";"2002W102";"    1001"
"3162";"1100";"53950";"2002W103";"     989"
"3163";"1100";"53950";"2002W104";"     944"
"3164";"1100";"53950";"2002W105";"     913"
"3165";"1100";"53950";"2002W106";"     912"
"3166";"1100";"53950";"2002W107";"     884"
"3167";"1100";"53950";"2002W108";"     930"
"3168";"1100";"53950";"2002W109";"    1112"
"3169";"1100";"53950";"2002W110";"     999"
"3170";"1100";"53950";"2002W111";"     956"
"3171";"1100";"53950";"2002W112";"     917"
"3172";"1100";"53950";"2002W113";"     951"
"3173";"1100";"53950";"2002W114";"     910"
"3174";"1100";"53950";"2002W115";"     972"
"3175";"1100";"53950";"2002W116";"     900"
"3176";"1100";"53950";"2002W117";"     931"
"3177";"1100";"53950";"2002W118";"     862"
"3178";"1100";"53950";"2002W119";"     841"
"3179";"1100";"53950";"2002W120";"     897"
"3180";"1100";"53950";"2002W121";"     866"
"3181";"1100";"53950";"2002W122";"     879"
"3182";"1100";"53950";"2002W123";"     849"
"3183";"1100";"53950";"2002W124";"     883"
"3184";"1100";"53950";"2002W125";"     871"
"3185";"1100";"53950";"2002W126";"     824"
"3186";"1100";"53950";"2002W127";"     873"
"3187";"1100";"53950";"2002W128";"     867"
"3188";"1100";"53950";"2002W129";"     797"
"3189";"1100";"53950";"2002W130";"     855"
"3190";"1100";"53950";"2002W131";"     879"
"3191";"1100";"53950";"2002W132";"     807"
"3192";"1100";"53950";"2002W133";"     762"
"3193";"1100";"53950";"2002W134";"     882"
"3194";"1100";"53950";"2002W135";"     761"
"3195";"1100";"53950";"2002W136";"     832"
"3196";"1100";"53950";"2002W137";"     824"
"3197";"1100";"53950";"2002W138";"     800"
"3198";"1100";"53950";"2002W139";"     839"
"3199";"1100";"53950";"2002W140";"     840"
"3200";"1100";"53950";"2002W141";"     867"
"3201";"1100";"53950";"2002W142";"     878"
"3202";"1100";"53950";"2002W143";"     900"
"3203";"1100";"53950";"2002W144";"     914"
"3204";"1100";"53950";"2002W145";"     883"
"3205";"1100";"53950";"2002W146";"     897"
"3206";"1100";"53950";"2002W147";"     915"
"3207";"1100";"53950";"2002W148";"     888"
"3208";"1100";"53950";"2002W149";"     935"
"3209";"1100";"53950";"2002W150";"     990"
"3210";"1100";"53950";"2002W151";"     984"
"3211";"1100";"53950";"2002W152";"    1051"
"3212";"1100";"53950";"2002W153";"     287"
"3213";"1100";"53950";"2002JJ00";"   46800"
"3214";"1100";"53950";"2003W101";"     638"
"3215";"1100";"53950";"2003W102";"     928"
"3216";"1100";"53950";"2003W103";"     875"
"3217";"1100";"53950";"2003W104";"     905"
"3218";"1100";"53950";"2003W105";"     902"
"3219";"1100";"53950";"2003W106";"     924"
"3220";"1100";"53950";"2003W107";"     951"
"3221";"1100";"53950";"2003W108";"     933"
"3222";"1100";"53950";"2003W109";"     945"
"3223";"1100";"53950";"2003W110";"     970"
"3224";"1100";"53950";"2003W111";"     935"
"3225";"1100";"53950";"2003W112";"     878"
"3226";"1100";"53950";"2003W113";"     935"
"3227";"1100";"53950";"2003W114";"     940"
"3228";"1100";"53950";"2003W115";"     894"
"3229";"1100";"53950";"2003W116";"     882"
"3230";"1100";"53950";"2003W117";"     886"
"3231";"1100";"53950";"2003W118";"     795"
"3232";"1100";"53950";"2003W119";"     789"
"3233";"1100";"53950";"2003W120";"     801"
"3234";"1100";"53950";"2003W121";"     854"
"3235";"1100";"53950";"2003W122";"     811"
"3236";"1100";"53950";"2003W123";"     881"
"3237";"1100";"53950";"2003W124";"     799"
"3238";"1100";"53950";"2003W125";"     813"
"3239";"1100";"53950";"2003W126";"     767"
"3240";"1100";"53950";"2003W127";"     799"
"3241";"1100";"53950";"2003W128";"     785"
"3242";"1100";"53950";"2003W129";"     902"
"3243";"1100";"53950";"2003W130";"     813"
"3244";"1100";"53950";"2003W131";"     844"
"3245";"1100";"53950";"2003W132";"     859"
"3246";"1100";"53950";"2003W133";"     917"
"3247";"1100";"53950";"2003W134";"     788"
"3248";"1100";"53950";"2003W135";"     790"
"3249";"1100";"53950";"2003W136";"     831"
"3250";"1100";"53950";"2003W137";"     801"
"3251";"1100";"53950";"2003W138";"     850"
"3252";"1100";"53950";"2003W139";"     890"
"3253";"1100";"53950";"2003W140";"     787"
"3254";"1100";"53950";"2003W141";"     812"
"3255";"1100";"53950";"2003W142";"     867"
"3256";"1100";"53950";"2003W143";"     844"
"3257";"1100";"53950";"2003W144";"     863"
"3258";"1100";"53950";"2003W145";"     891"
"3259";"1100";"53950";"2003W146";"     871"
"3260";"1100";"53950";"2003W147";"     868"
"3261";"1100";"53950";"2003W148";"     835"
"3262";"1100";"53950";"2003W149";"     877"
"3263";"1100";"53950";"2003W150";"     950"
"3264";"1100";"53950";"2003W151";"    1016"
"3265";"1100";"53950";"2003W152";"    1024"
"3266";"1100";"53950";"2003W153";"     458"
"3267";"1100";"53950";"2003JJ00";"   45463"
"3268";"1100";"53950";"2004W101";"     596"
"3269";"1100";"53950";"2004W102";"    1007"
"3270";"1100";"53950";"2004W103";"     918"
"3271";"1100";"53950";"2004W104";"     869"
"3272";"1100";"53950";"2004W105";"     916"
"3273";"1100";"53950";"2004W106";"     786"
"3274";"1100";"53950";"2004W107";"     794"
"3275";"1100";"53950";"2004W108";"     849"
"3276";"1100";"53950";"2004W109";"     889"
"3277";"1100";"53950";"2004W110";"     867"
"3278";"1100";"53950";"2004W111";"     825"
"3279";"1100";"53950";"2004W112";"     887"
"3280";"1100";"53950";"2004W113";"     832"
"3281";"1100";"53950";"2004W114";"     875"
"3282";"1100";"53950";"2004W115";"     792"
"3283";"1100";"53950";"2004W116";"     826"
"3284";"1100";"53950";"2004W117";"     803"
"3285";"1100";"53950";"2004W118";"     831"
"3286";"1100";"53950";"2004W119";"     798"
"3287";"1100";"53950";"2004W120";"     826"
"3288";"1100";"53950";"2004W121";"     802"
"3289";"1100";"53950";"2004W122";"     817"
"3290";"1100";"53950";"2004W123";"     782"
"3291";"1100";"53950";"2004W124";"     893"
"3292";"1100";"53950";"2004W125";"     785"
"3293";"1100";"53950";"2004W126";"     800"
"3294";"1100";"53950";"2004W127";"     811"
"3295";"1100";"53950";"2004W128";"     799"
"3296";"1100";"53950";"2004W129";"     769"
"3297";"1100";"53950";"2004W130";"     750"
"3298";"1100";"53950";"2004W131";"     818"
"3299";"1100";"53950";"2004W132";"     825"
"3300";"1100";"53950";"2004W133";"     799"
"3301";"1100";"53950";"2004W134";"     748"
"3302";"1100";"53950";"2004W135";"     753"
"3303";"1100";"53950";"2004W136";"     785"
"3304";"1100";"53950";"2004W137";"     798"
"3305";"1100";"53950";"2004W138";"     769"
"3306";"1100";"53950";"2004W139";"     781"
"3307";"1100";"53950";"2004W140";"     840"
"3308";"1100";"53950";"2004W141";"     762"
"3309";"1100";"53950";"2004W142";"     820"
"3310";"1100";"53950";"2004W143";"     802"
"3311";"1100";"53950";"2004W144";"     847"
"3312";"1100";"53950";"2004W145";"     816"
"3313";"1100";"53950";"2004W146";"     830"
"3314";"1100";"53950";"2004W147";"     860"
"3315";"1100";"53950";"2004W148";"     841"
"3316";"1100";"53950";"2004W149";"     842"
"3317";"1100";"53950";"2004W150";"     837"
"3318";"1100";"53950";"2004W151";"     847"
"3319";"1100";"53950";"2004W152";"     923"
"3320";"1100";"53950";"2004W153";"     668"
"3321";"1100";"53950";"2004JJ00";"   43405"
"3322";"1100";"53950";"2005X000";"     223"
"3323";"1100";"53950";"2005W101";"     876"
"3324";"1100";"53950";"2005W102";"     870"
"3325";"1100";"53950";"2005W103";"     868"
"3326";"1100";"53950";"2005W104";"     853"
"3327";"1100";"53950";"2005W105";"     894"
"3328";"1100";"53950";"2005W106";"     953"
"3329";"1100";"53950";"2005W107";"     949"
"3330";"1100";"53950";"2005W108";"     908"
"3331";"1100";"53950";"2005W109";"     994"
"3332";"1100";"53950";"2005W110";"     919"
"3333";"1100";"53950";"2005W111";"     922"
"3334";"1100";"53950";"2005W112";"     866"
"3335";"1100";"53950";"2005W113";"     839"
"3336";"1100";"53950";"2005W114";"     807"
"3337";"1100";"53950";"2005W115";"     787"
"3338";"1100";"53950";"2005W116";"     777"
"3339";"1100";"53950";"2005W117";"     775"
"3340";"1100";"53950";"2005W118";"     766"
"3341";"1100";"53950";"2005W119";"     877"
"3342";"1100";"53950";"2005W120";"     818"
"3343";"1100";"53950";"2005W121";"     856"
"3344";"1100";"53950";"2005W122";"     777"
"3345";"1100";"53950";"2005W123";"     746"
"3346";"1100";"53950";"2005W124";"     850"
"3347";"1100";"53950";"2005W125";"     873"
"3348";"1100";"53950";"2005W126";"     813"
"3349";"1100";"53950";"2005W127";"     721"
"3350";"1100";"53950";"2005W128";"     756"
"3351";"1100";"53950";"2005W129";"     733"
"3352";"1100";"53950";"2005W130";"     772"
"3353";"1100";"53950";"2005W131";"     787"
"3354";"1100";"53950";"2005W132";"     749"
"3355";"1100";"53950";"2005W133";"     771"
"3356";"1100";"53950";"2005W134";"     753"
"3357";"1100";"53950";"2005W135";"     754"
"3358";"1100";"53950";"2005W136";"     744"
"3359";"1100";"53950";"2005W137";"     800"
"3360";"1100";"53950";"2005W138";"     704"
"3361";"1100";"53950";"2005W139";"     767"
"3362";"1100";"53950";"2005W140";"     795"
"3363";"1100";"53950";"2005W141";"     770"
"3364";"1100";"53950";"2005W142";"     813"
"3365";"1100";"53950";"2005W143";"     845"
"3366";"1100";"53950";"2005W144";"     774"
"3367";"1100";"53950";"2005W145";"     782"
"3368";"1100";"53950";"2005W146";"     827"
"3369";"1100";"53950";"2005W147";"     828"
"3370";"1100";"53950";"2005W148";"     874"
"3371";"1100";"53950";"2005W149";"     859"
"3372";"1100";"53950";"2005W150";"     864"
"3373";"1100";"53950";"2005W151";"     858"
"3374";"1100";"53950";"2005W152";"     760"
"3375";"1100";"53950";"2005JJ00";"   42916"
"3376";"1100";"53950";"2006X000";"     118"
"3377";"1100";"53950";"2006W101";"     814"
"3378";"1100";"53950";"2006W102";"     811"
"3379";"1100";"53950";"2006W103";"     846"
"3380";"1100";"53950";"2006W104";"     802"
"3381";"1100";"53950";"2006W105";"     815"
"3382";"1100";"53950";"2006W106";"     866"
"3383";"1100";"53950";"2006W107";"     814"
"3384";"1100";"53950";"2006W108";"     861"
"3385";"1100";"53950";"2006W109";"     864"
"3386";"1100";"53950";"2006W110";"     819"
"3387";"1100";"53950";"2006W111";"     853"
"3388";"1100";"53950";"2006W112";"     860"
"3389";"1100";"53950";"2006W113";"     830"
"3390";"1100";"53950";"2006W114";"     831"
"3391";"1100";"53950";"2006W115";"     834"
"3392";"1100";"53950";"2006W116";"     834"
"3393";"1100";"53950";"2006W117";"     778"
"3394";"1100";"53950";"2006W118";"     806"
"3395";"1100";"53950";"2006W119";"     818"
"3396";"1100";"53950";"2006W120";"     721"
"3397";"1100";"53950";"2006W121";"     730"
"3398";"1100";"53950";"2006W122";"     767"
"3399";"1100";"53950";"2006W123";"     748"
"3400";"1100";"53950";"2006W124";"     798"
"3401";"1100";"53950";"2006W125";"     797"
"3402";"1100";"53950";"2006W126";"     750"
"3403";"1100";"53950";"2006W127";"     822"
"3404";"1100";"53950";"2006W128";"     778"
"3405";"1100";"53950";"2006W129";"     796"
"3406";"1100";"53950";"2006W130";"     889"
"3407";"1100";"53950";"2006W131";"     687"
"3408";"1100";"53950";"2006W132";"     753"
"3409";"1100";"53950";"2006W133";"     706"
"3410";"1100";"53950";"2006W134";"     782"
"3411";"1100";"53950";"2006W135";"     767"
"3412";"1100";"53950";"2006W136";"     775"
"3413";"1100";"53950";"2006W137";"     826"
"3414";"1100";"53950";"2006W138";"     741"
"3415";"1100";"53950";"2006W139";"     701"
"3416";"1100";"53950";"2006W140";"     731"
"3417";"1100";"53950";"2006W141";"     734"
"3418";"1100";"53950";"2006W142";"     792"
"3419";"1100";"53950";"2006W143";"     768"
"3420";"1100";"53950";"2006W144";"     742"
"3421";"1100";"53950";"2006W145";"     865"
"3422";"1100";"53950";"2006W146";"     796"
"3423";"1100";"53950";"2006W147";"     800"
"3424";"1100";"53950";"2006W148";"     844"
"3425";"1100";"53950";"2006W149";"     832"
"3426";"1100";"53950";"2006W150";"     833"
"3427";"1100";"53950";"2006W151";"     843"
"3428";"1100";"53950";"2006W152";"     842"
"3429";"1100";"53950";"2006JJ00";"   41630"
"3430";"1100";"53950";"2007W101";"     819"
"3431";"1100";"53950";"2007W102";"     869"
"3432";"1100";"53950";"2007W103";"     796"
"3433";"1100";"53950";"2007W104";"     796"
"3434";"1100";"53950";"2007W105";"     796"
"3435";"1100";"53950";"2007W106";"     833"
"3436";"1100";"53950";"2007W107";"     829"
"3437";"1100";"53950";"2007W108";"     794"
"3438";"1100";"53950";"2007W109";"     890"
"3439";"1100";"53950";"2007W110";"     855"
"3440";"1100";"53950";"2007W111";"     768"
"3441";"1100";"53950";"2007W112";"     806"
"3442";"1100";"53950";"2007W113";"     815"
"3443";"1100";"53950";"2007W114";"     745"
"3444";"1100";"53950";"2007W115";"     864"
"3445";"1100";"53950";"2007W116";"     747"
"3446";"1100";"53950";"2007W117";"     805"
"3447";"1100";"53950";"2007W118";"     715"
"3448";"1100";"53950";"2007W119";"     783"
"3449";"1100";"53950";"2007W120";"     724"
"3450";"1100";"53950";"2007W121";"     761"
"3451";"1100";"53950";"2007W122";"     709"
"3452";"1100";"53950";"2007W123";"     807"
"3453";"1100";"53950";"2007W124";"     744"
"3454";"1100";"53950";"2007W125";"     735"
"3455";"1100";"53950";"2007W126";"     732"
"3456";"1100";"53950";"2007W127";"     817"
"3457";"1100";"53950";"2007W128";"     737"
"3458";"1100";"53950";"2007W129";"     700"
"3459";"1100";"53950";"2007W130";"     757"
"3460";"1100";"53950";"2007W131";"     740"
"3461";"1100";"53950";"2007W132";"     761"
"3462";"1100";"53950";"2007W133";"     708"
"3463";"1100";"53950";"2007W134";"     712"
"3464";"1100";"53950";"2007W135";"     687"
"3465";"1100";"53950";"2007W136";"     697"
"3466";"1100";"53950";"2007W137";"     745"
"3467";"1100";"53950";"2007W138";"     733"
"3468";"1100";"53950";"2007W139";"     701"
"3469";"1100";"53950";"2007W140";"     761"
"3470";"1100";"53950";"2007W141";"     823"
"3471";"1100";"53950";"2007W142";"     840"
"3472";"1100";"53950";"2007W143";"     765"
"3473";"1100";"53950";"2007W144";"     807"
"3474";"1100";"53950";"2007W145";"     806"
"3475";"1100";"53950";"2007W146";"     781"
"3476";"1100";"53950";"2007W147";"     841"
"3477";"1100";"53950";"2007W148";"     891"
"3478";"1100";"53950";"2007W149";"     799"
"3479";"1100";"53950";"2007W150";"     826"
"3480";"1100";"53950";"2007W151";"     862"
"3481";"1100";"53950";"2007W152";"     873"
"3482";"1100";"53950";"2007W153";"     120"
"3483";"1100";"53950";"2007JJ00";"   40827"
"3484";"1100";"53950";"2008W101";"     708"
"3485";"1100";"53950";"2008W102";"     820"
"3486";"1100";"53950";"2008W103";"     802"
"3487";"1100";"53950";"2008W104";"     802"
"3488";"1100";"53950";"2008W105";"     758"
"3489";"1100";"53950";"2008W106";"     750"
"3490";"1100";"53950";"2008W107";"     811"
"3491";"1100";"53950";"2008W108";"     804"
"3492";"1100";"53950";"2008W109";"     772"
"3493";"1100";"53950";"2008W110";"     779"
"3494";"1100";"53950";"2008W111";"     759"
"3495";"1100";"53950";"2008W112";"     801"
"3496";"1100";"53950";"2008W113";"     771"
"3497";"1100";"53950";"2008W114";"     766"
"3498";"1100";"53950";"2008W115";"     793"
"3499";"1100";"53950";"2008W116";"     784"
"3500";"1100";"53950";"2008W117";"     723"
"3501";"1100";"53950";"2008W118";"     770"
"3502";"1100";"53950";"2008W119";"     796"
"3503";"1100";"53950";"2008W120";"     754"
"3504";"1100";"53950";"2008W121";"     722"
"3505";"1100";"53950";"2008W122";"     734"
"3506";"1100";"53950";"2008W123";"     713"
"3507";"1100";"53950";"2008W124";"     717"
"3508";"1100";"53950";"2008W125";"     718"
"3509";"1100";"53950";"2008W126";"     760"
"3510";"1100";"53950";"2008W127";"     793"
"3511";"1100";"53950";"2008W128";"     713"
"3512";"1100";"53950";"2008W129";"     709"
"3513";"1100";"53950";"2008W130";"     725"
"3514";"1100";"53950";"2008W131";"     776"
"3515";"1100";"53950";"2008W132";"     690"
"3516";"1100";"53950";"2008W133";"     698"
"3517";"1100";"53950";"2008W134";"     710"
"3518";"1100";"53950";"2008W135";"     749"
"3519";"1100";"53950";"2008W136";"     743"
"3520";"1100";"53950";"2008W137";"     768"
"3521";"1100";"53950";"2008W138";"     725"
"3522";"1100";"53950";"2008W139";"     743"
"3523";"1100";"53950";"2008W140";"     825"
"3524";"1100";"53950";"2008W141";"     732"
"3525";"1100";"53950";"2008W142";"     723"
"3526";"1100";"53950";"2008W143";"     740"
"3527";"1100";"53950";"2008W144";"     817"
"3528";"1100";"53950";"2008W145";"     784"
"3529";"1100";"53950";"2008W146";"     766"
"3530";"1100";"53950";"2008W147";"     761"
"3531";"1100";"53950";"2008W148";"     827"
"3532";"1100";"53950";"2008W149";"     811"
"3533";"1100";"53950";"2008W150";"     842"
"3534";"1100";"53950";"2008W151";"     862"
"3535";"1100";"53950";"2008W152";"     906"
"3536";"1100";"53950";"2008W153";"     363"
"3537";"1100";"53950";"2008JJ00";"   40188"
"3538";"1100";"53950";"2009W101";"     507"
"3539";"1100";"53950";"2009W102";"     935"
"3540";"1100";"53950";"2009W103";"     956"
"3541";"1100";"53950";"2009W104";"     904"
"3542";"1100";"53950";"2009W105";"     857"
"3543";"1100";"53950";"2009W106";"     877"
"3544";"1100";"53950";"2009W107";"     858"
"3545";"1100";"53950";"2009W108";"     791"
"3546";"1100";"53950";"2009W109";"     795"
"3547";"1100";"53950";"2009W110";"     767"
"3548";"1100";"53950";"2009W111";"     731"
"3549";"1100";"53950";"2009W112";"     781"
"3550";"1100";"53950";"2009W113";"     728"
"3551";"1100";"53950";"2009W114";"     794"
"3552";"1100";"53950";"2009W115";"     773"
"3553";"1100";"53950";"2009W116";"     751"
"3554";"1100";"53950";"2009W117";"     707"
"3555";"1100";"53950";"2009W118";"     688"
"3556";"1100";"53950";"2009W119";"     690"
"3557";"1100";"53950";"2009W120";"     738"
"3558";"1100";"53950";"2009W121";"     729"
"3559";"1100";"53950";"2009W122";"     758"
"3560";"1100";"53950";"2009W123";"     701"
"3561";"1100";"53950";"2009W124";"     762"
"3562";"1100";"53950";"2009W125";"     718"
"3563";"1100";"53950";"2009W126";"     695"
"3564";"1100";"53950";"2009W127";"     734"
"3565";"1100";"53950";"2009W128";"     690"
"3566";"1100";"53950";"2009W129";"     716"
"3567";"1100";"53950";"2009W130";"     674"
"3568";"1100";"53950";"2009W131";"     722"
"3569";"1100";"53950";"2009W132";"     723"
"3570";"1100";"53950";"2009W133";"     680"
"3571";"1100";"53950";"2009W134";"     698"
"3572";"1100";"53950";"2009W135";"     681"
"3573";"1100";"53950";"2009W136";"     691"
"3574";"1100";"53950";"2009W137";"     778"
"3575";"1100";"53950";"2009W138";"     742"
"3576";"1100";"53950";"2009W139";"     756"
"3577";"1100";"53950";"2009W140";"     716"
"3578";"1100";"53950";"2009W141";"     793"
"3579";"1100";"53950";"2009W142";"     780"
"3580";"1100";"53950";"2009W143";"     794"
"3581";"1100";"53950";"2009W144";"     840"
"3582";"1100";"53950";"2009W145";"     764"
"3583";"1100";"53950";"2009W146";"     798"
"3584";"1100";"53950";"2009W147";"     739"
"3585";"1100";"53950";"2009W148";"     765"
"3586";"1100";"53950";"2009W149";"     755"
"3587";"1100";"53950";"2009W150";"     790"
"3588";"1100";"53950";"2009W151";"     859"
"3589";"1100";"53950";"2009W152";"     850"
"3590";"1100";"53950";"2009W153";"     478"
"3591";"1100";"53950";"2009JJ00";"   39997"
"3592";"1100";"53950";"2010X000";"     333"
"3593";"1100";"53950";"2010W101";"     763"
"3594";"1100";"53950";"2010W102";"     792"
